"","census","d_cutoff","x","y","soiltype"
"23995",7,20,890,90,"1"
"23996",7,20,910,90,"4"
"23997",7,20,930,90,"4"
"23998",7,20,950,90,"4"
"23999",7,20,970,90,"4"
"24000",7,20,990,90,"4"
"24001",7,20,10,110,"2"
"24002",7,20,30,110,"2"
"24003",7,20,50,110,"2"
"24004",7,20,70,110,"2"
"24005",7,20,90,110,"2"
"24006",7,20,110,110,"2"
"24007",7,20,130,110,"2"
"24008",7,20,150,110,"2"
"24009",7,20,170,110,"2"
"24010",7,20,190,110,"2"
"24011",7,20,210,110,"2"
"24012",7,20,230,110,"4"
"24013",7,20,250,110,"4"
"24014",7,20,270,110,"4"
"24015",7,20,290,110,"4"
"24016",7,20,310,110,"4"
"24017",7,20,330,110,"4"
"24018",7,20,350,110,"4"
"24019",7,20,370,110,"4"
"24020",7,20,390,110,"4"
"24021",7,20,410,110,"4"
"24022",7,20,430,110,"4"
"24023",7,20,450,110,"4"
"24024",7,20,470,110,"1"
"24025",7,20,490,110,"1"
"24026",7,20,510,110,"1"
"24027",7,20,530,110,"1"
"24028",7,20,550,110,"1"
"24029",7,20,570,110,"1"
"24030",7,20,590,110,"1"
"24031",7,20,610,110,"1"
"24032",7,20,630,110,"1"
"24033",7,20,650,110,"1"
"24034",7,20,670,110,"1"
"24035",7,20,690,110,"2"
"24036",7,20,710,110,"2"
"24037",7,20,730,110,"1"
"24038",7,20,750,110,"1"
"24039",7,20,770,110,"4"
"24040",7,20,790,110,"4"
"24041",7,20,810,110,"4"
"24042",7,20,830,110,"2"
"24043",7,20,850,110,"1"
"24044",7,20,870,110,"1"
"24045",7,20,890,110,"4"
"24046",7,20,910,110,"4"
"24047",7,20,930,110,"4"
"24048",7,20,950,110,"4"
"24049",7,20,970,110,"4"
"24050",7,20,990,110,"4"
"24051",7,20,10,130,"2"
"24052",7,20,30,130,"2"
"24053",7,20,50,130,"2"
"24054",7,20,70,130,"2"
"24055",7,20,90,130,"2"
"24056",7,20,110,130,"2"
"24057",7,20,130,130,"2"
"24058",7,20,150,130,"2"
"24059",7,20,170,130,"4"
"24060",7,20,190,130,"4"
"24061",7,20,210,130,"4"
"24062",7,20,230,130,"4"
"24063",7,20,250,130,"4"
"24064",7,20,270,130,"4"
"24065",7,20,290,130,"4"
"24066",7,20,310,130,"4"
"24067",7,20,330,130,"4"
"24068",7,20,350,130,"4"
"24069",7,20,370,130,"4"
"24070",7,20,390,130,"4"
"24071",7,20,410,130,"4"
"24072",7,20,430,130,"4"
"24073",7,20,450,130,"4"
"24074",7,20,470,130,"4"
"24075",7,20,490,130,"1"
"24076",7,20,510,130,"1"
"24077",7,20,530,130,"1"
"24078",7,20,550,130,"1"
"24079",7,20,570,130,"1"
"24080",7,20,590,130,"1"
"24081",7,20,610,130,"1"
"24082",7,20,630,130,"1"
"24083",7,20,650,130,"1"
"24084",7,20,670,130,"1"
"24085",7,20,690,130,"1"
"24086",7,20,710,130,"2"
"24087",7,20,730,130,"4"
"24088",7,20,750,130,"4"
"24089",7,20,770,130,"4"
"24090",7,20,790,130,"4"
"24091",7,20,810,130,"4"
"24092",7,20,830,130,"4"
"24093",7,20,850,130,"1"
"24094",7,20,870,130,"1"
"24095",7,20,890,130,"4"
"24096",7,20,910,130,"4"
"24097",7,20,930,130,"4"
"24098",7,20,950,130,"4"
"24099",7,20,970,130,"4"
"24100",7,20,990,130,"4"
"24101",7,20,10,150,"2"
"24102",7,20,30,150,"2"
"24103",7,20,50,150,"2"
"24104",7,20,70,150,"2"
"24105",7,20,90,150,"2"
"24106",7,20,110,150,"2"
"24107",7,20,130,150,"4"
"24108",7,20,150,150,"4"
"24109",7,20,170,150,"4"
"24110",7,20,190,150,"4"
"24111",7,20,210,150,"4"
"24112",7,20,230,150,"4"
"24113",7,20,250,150,"4"
"24114",7,20,270,150,"4"
"24115",7,20,290,150,"4"
"24116",7,20,310,150,"4"
"24117",7,20,330,150,"4"
"24118",7,20,350,150,"4"
"24119",7,20,370,150,"4"
"24120",7,20,390,150,"4"
"24121",7,20,410,150,"4"
"24122",7,20,430,150,"4"
"24123",7,20,450,150,"4"
"24124",7,20,470,150,"4"
"24125",7,20,490,150,"1"
"24126",7,20,510,150,"1"
"24127",7,20,530,150,"3"
"24128",7,20,550,150,"1"
"24129",7,20,570,150,"1"
"24130",7,20,590,150,"1"
"24131",7,20,610,150,"1"
"24132",7,20,630,150,"1"
"24133",7,20,650,150,"1"
"24134",7,20,670,150,"1"
"24135",7,20,690,150,"1"
"24136",7,20,710,150,"1"
"24137",7,20,730,150,"1"
"24138",7,20,750,150,"4"
"24139",7,20,770,150,"4"
"24140",7,20,790,150,"4"
"24141",7,20,810,150,"4"
"24142",7,20,830,150,"4"
"24143",7,20,850,150,"1"
"24144",7,20,870,150,"1"
"24145",7,20,890,150,"4"
"24146",7,20,910,150,"4"
"24147",7,20,930,150,"4"
"24148",7,20,950,150,"4"
"24149",7,20,970,150,"4"
"24150",7,20,990,150,"4"
"24151",7,20,10,170,"2"
"24152",7,20,30,170,"2"
"24153",7,20,50,170,"2"
"24154",7,20,70,170,"2"
"24155",7,20,90,170,"2"
"24156",7,20,110,170,"2"
"24157",7,20,130,170,"4"
"24158",7,20,150,170,"4"
"24159",7,20,170,170,"4"
"24160",7,20,190,170,"4"
"24161",7,20,210,170,"4"
"24162",7,20,230,170,"4"
"24163",7,20,250,170,"4"
"24164",7,20,270,170,"4"
"24165",7,20,290,170,"4"
"24166",7,20,310,170,"4"
"24167",7,20,330,170,"4"
"24168",7,20,350,170,"4"
"24169",7,20,370,170,"4"
"24170",7,20,390,170,"4"
"24171",7,20,410,170,"4"
"24172",7,20,430,170,"4"
"24173",7,20,450,170,"4"
"24174",7,20,470,170,"4"
"24175",7,20,490,170,"4"
"24176",7,20,510,170,"1"
"24177",7,20,530,170,"1"
"24178",7,20,550,170,"3"
"24179",7,20,570,170,"3"
"24180",7,20,590,170,"1"
"24181",7,20,610,170,"1"
"24182",7,20,630,170,"1"
"24183",7,20,650,170,"1"
"24184",7,20,670,170,"1"
"24185",7,20,690,170,"1"
"24186",7,20,710,170,"1"
"24187",7,20,730,170,"1"
"24188",7,20,750,170,"1"
"24189",7,20,770,170,"4"
"24190",7,20,790,170,"4"
"24191",7,20,810,170,"4"
"24192",7,20,830,170,"4"
"24193",7,20,850,170,"1"
"24194",7,20,870,170,"1"
"24195",7,20,890,170,"1"
"24196",7,20,910,170,"4"
"24197",7,20,930,170,"4"
"24198",7,20,950,170,"4"
"24199",7,20,970,170,"4"
"24200",7,20,990,170,"4"
"24201",7,20,10,190,"2"
"24202",7,20,30,190,"2"
"24203",7,20,50,190,"2"
"24204",7,20,70,190,"2"
"24205",7,20,90,190,"2"
"24206",7,20,110,190,"2"
"24207",7,20,130,190,"4"
"24208",7,20,150,190,"3"
"24209",7,20,170,190,"3"
"24210",7,20,190,190,"4"
"24211",7,20,210,190,"4"
"24212",7,20,230,190,"4"
"24213",7,20,250,190,"4"
"24214",7,20,270,190,"4"
"24215",7,20,290,190,"4"
"24216",7,20,310,190,"4"
"24217",7,20,330,190,"4"
"24218",7,20,350,190,"4"
"24219",7,20,370,190,"4"
"24220",7,20,390,190,"4"
"24221",7,20,410,190,"4"
"24222",7,20,430,190,"4"
"24223",7,20,450,190,"4"
"24224",7,20,470,190,"4"
"24225",7,20,490,190,"4"
"24226",7,20,510,190,"1"
"24227",7,20,530,190,"1"
"24228",7,20,550,190,"1"
"24229",7,20,570,190,"3"
"24230",7,20,590,190,"1"
"24231",7,20,610,190,"1"
"24232",7,20,630,190,"1"
"24233",7,20,650,190,"1"
"24234",7,20,670,190,"1"
"24235",7,20,690,190,"1"
"24236",7,20,710,190,"1"
"24237",7,20,730,190,"1"
"24238",7,20,750,190,"1"
"24239",7,20,770,190,"1"
"24240",7,20,790,190,"1"
"24241",7,20,810,190,"4"
"24242",7,20,830,190,"2"
"24243",7,20,850,190,"1"
"24244",7,20,870,190,"1"
"24245",7,20,890,190,"1"
"24246",7,20,910,190,"1"
"24247",7,20,930,190,"4"
"24248",7,20,950,190,"4"
"24249",7,20,970,190,"4"
"24250",7,20,990,190,"4"
"24251",7,20,10,210,"2"
"24252",7,20,30,210,"2"
"24253",7,20,50,210,"2"
"24254",7,20,70,210,"2"
"24255",7,20,90,210,"2"
"24256",7,20,110,210,"2"
"24257",7,20,130,210,"2"
"24258",7,20,150,210,"3"
"24259",7,20,170,210,"3"
"24260",7,20,190,210,"3"
"24261",7,20,210,210,"3"
"24262",7,20,230,210,"3"
"24263",7,20,250,210,"4"
"24264",7,20,270,210,"4"
"24265",7,20,290,210,"4"
"24266",7,20,310,210,"4"
"24267",7,20,330,210,"4"
"24268",7,20,350,210,"4"
"24269",7,20,370,210,"4"
"24270",7,20,390,210,"4"
"24271",7,20,410,210,"3"
"24272",7,20,430,210,"3"
"24273",7,20,450,210,"3"
"24274",7,20,470,210,"3"
"24275",7,20,490,210,"4"
"24276",7,20,510,210,"4"
"24277",7,20,530,210,"1"
"24278",7,20,550,210,"1"
"24279",7,20,570,210,"1"
"24280",7,20,590,210,"1"
"24281",7,20,610,210,"1"
"24282",7,20,630,210,"1"
"24283",7,20,650,210,"1"
"24284",7,20,670,210,"1"
"24285",7,20,690,210,"1"
"24286",7,20,710,210,"1"
"24287",7,20,730,210,"1"
"24288",7,20,750,210,"1"
"24289",7,20,770,210,"1"
"24290",7,20,790,210,"1"
"24291",7,20,810,210,"2"
"24292",7,20,830,210,"2"
"24293",7,20,850,210,"1"
"24294",7,20,870,210,"1"
"24295",7,20,890,210,"1"
"24296",7,20,910,210,"1"
"24297",7,20,930,210,"3"
"24298",7,20,950,210,"3"
"24299",7,20,970,210,"4"
"24300",7,20,990,210,"4"
"24301",7,20,10,230,"2"
"24302",7,20,30,230,"2"
"24303",7,20,50,230,"2"
"24304",7,20,70,230,"2"
"24305",7,20,90,230,"2"
"24306",7,20,110,230,"2"
"24307",7,20,130,230,"2"
"24308",7,20,150,230,"2"
"24309",7,20,170,230,"3"
"24310",7,20,190,230,"3"
"24311",7,20,210,230,"3"
"24312",7,20,230,230,"3"
"24313",7,20,250,230,"3"
"24314",7,20,270,230,"3"
"24315",7,20,290,230,"3"
"24316",7,20,310,230,"4"
"24317",7,20,330,230,"4"
"24318",7,20,350,230,"3"
"24319",7,20,370,230,"3"
"24320",7,20,390,230,"3"
"24321",7,20,410,230,"3"
"24322",7,20,430,230,"3"
"24323",7,20,450,230,"3"
"24324",7,20,470,230,"3"
"24325",7,20,490,230,"4"
"24326",7,20,510,230,"4"
"24327",7,20,530,230,"4"
"24328",7,20,550,230,"4"
"24329",7,20,570,230,"4"
"24330",7,20,590,230,"1"
"24331",7,20,610,230,"1"
"24332",7,20,630,230,"1"
"24333",7,20,650,230,"1"
"24334",7,20,670,230,"1"
"24335",7,20,690,230,"1"
"24336",7,20,710,230,"1"
"24337",7,20,730,230,"1"
"24338",7,20,750,230,"1"
"24339",7,20,770,230,"1"
"24340",7,20,790,230,"1"
"24341",7,20,810,230,"1"
"24342",7,20,830,230,"1"
"24343",7,20,850,230,"1"
"24344",7,20,870,230,"1"
"24345",7,20,890,230,"1"
"24346",7,20,910,230,"1"
"24347",7,20,930,230,"1"
"24348",7,20,950,230,"3"
"24349",7,20,970,230,"3"
"24350",7,20,990,230,"4"
"24351",7,20,10,250,"2"
"24352",7,20,30,250,"2"
"24353",7,20,50,250,"2"
"24354",7,20,70,250,"2"
"24355",7,20,90,250,"2"
"24356",7,20,110,250,"2"
"24357",7,20,130,250,"2"
"24358",7,20,150,250,"2"
"24359",7,20,170,250,"2"
"24360",7,20,190,250,"3"
"24361",7,20,210,250,"3"
"24362",7,20,230,250,"3"
"24363",7,20,250,250,"3"
"24364",7,20,270,250,"3"
"24365",7,20,290,250,"3"
"24366",7,20,310,250,"3"
"24367",7,20,330,250,"3"
"24368",7,20,350,250,"3"
"24369",7,20,370,250,"3"
"24370",7,20,390,250,"3"
"24371",7,20,410,250,"3"
"24372",7,20,430,250,"3"
"24373",7,20,450,250,"3"
"24374",7,20,470,250,"3"
"24375",7,20,490,250,"3"
"24376",7,20,510,250,"4"
"24377",7,20,530,250,"4"
"24378",7,20,550,250,"4"
"24379",7,20,570,250,"4"
"24380",7,20,590,250,"1"
"24381",7,20,610,250,"1"
"24382",7,20,630,250,"1"
"24383",7,20,650,250,"1"
"24384",7,20,670,250,"1"
"24385",7,20,690,250,"1"
"24386",7,20,710,250,"1"
"24387",7,20,730,250,"1"
"24388",7,20,750,250,"1"
"24389",7,20,770,250,"1"
"24390",7,20,790,250,"1"
"24391",7,20,810,250,"1"
"24392",7,20,830,250,"1"
"24393",7,20,850,250,"1"
"24394",7,20,870,250,"1"
"24395",7,20,890,250,"1"
"24396",7,20,910,250,"3"
"24397",7,20,930,250,"3"
"24398",7,20,950,250,"3"
"24399",7,20,970,250,"3"
"24400",7,20,990,250,"4"
"24401",7,20,10,270,"2"
"24402",7,20,30,270,"2"
"24403",7,20,50,270,"2"
"24404",7,20,70,270,"2"
"24405",7,20,90,270,"2"
"24406",7,20,110,270,"2"
"24407",7,20,130,270,"2"
"24408",7,20,150,270,"2"
"24409",7,20,170,270,"2"
"24410",7,20,190,270,"4"
"24411",7,20,210,270,"3"
"24412",7,20,230,270,"3"
"24413",7,20,250,270,"3"
"24414",7,20,270,270,"3"
"24415",7,20,290,270,"3"
"24416",7,20,310,270,"3"
"24417",7,20,330,270,"3"
"24418",7,20,350,270,"3"
"24419",7,20,370,270,"3"
"24420",7,20,390,270,"3"
"24421",7,20,410,270,"3"
"24422",7,20,430,270,"3"
"24423",7,20,450,270,"3"
"24424",7,20,470,270,"3"
"24425",7,20,490,270,"4"
"24426",7,20,510,270,"4"
"24427",7,20,530,270,"4"
"24428",7,20,550,270,"4"
"24429",7,20,570,270,"1"
"24430",7,20,590,270,"1"
"24431",7,20,610,270,"1"
"24432",7,20,630,270,"1"
"24433",7,20,650,270,"1"
"24434",7,20,670,270,"3"
"24435",7,20,690,270,"3"
"24436",7,20,710,270,"1"
"24437",7,20,730,270,"1"
"24438",7,20,750,270,"1"
"24439",7,20,770,270,"1"
"24440",7,20,790,270,"1"
"24441",7,20,810,270,"1"
"24442",7,20,830,270,"1"
"24443",7,20,850,270,"1"
"24444",7,20,870,270,"1"
"24445",7,20,890,270,"3"
"24446",7,20,910,270,"3"
"24447",7,20,930,270,"3"
"24448",7,20,950,270,"3"
"24449",7,20,970,270,"3"
"24450",7,20,990,270,"3"
"24451",7,20,10,290,"4"
"24452",7,20,30,290,"4"
"24453",7,20,50,290,"4"
"24454",7,20,70,290,"2"
"24455",7,20,90,290,"2"
"24456",7,20,110,290,"2"
"24457",7,20,130,290,"2"
"24458",7,20,150,290,"2"
"24459",7,20,170,290,"2"
"24460",7,20,190,290,"4"
"24461",7,20,210,290,"3"
"24462",7,20,230,290,"3"
"24463",7,20,250,290,"3"
"24464",7,20,270,290,"3"
"24465",7,20,290,290,"3"
"24466",7,20,310,290,"3"
"24467",7,20,330,290,"3"
"24468",7,20,350,290,"3"
"24469",7,20,370,290,"3"
"24470",7,20,390,290,"3"
"24471",7,20,410,290,"3"
"24472",7,20,430,290,"3"
"24473",7,20,450,290,"3"
"24474",7,20,470,290,"3"
"24475",7,20,490,290,"4"
"24476",7,20,510,290,"4"
"24477",7,20,530,290,"4"
"24478",7,20,550,290,"1"
"24479",7,20,570,290,"1"
"24480",7,20,590,290,"1"
"24481",7,20,610,290,"1"
"24482",7,20,630,290,"1"
"24483",7,20,650,290,"1"
"24484",7,20,670,290,"1"
"24485",7,20,690,290,"1"
"24486",7,20,710,290,"1"
"24487",7,20,730,290,"1"
"24488",7,20,750,290,"1"
"24489",7,20,770,290,"1"
"24490",7,20,790,290,"1"
"24491",7,20,810,290,"1"
"24492",7,20,830,290,"1"
"24493",7,20,850,290,"1"
"24494",7,20,870,290,"1"
"24495",7,20,890,290,"3"
"24496",7,20,910,290,"3"
"24497",7,20,930,290,"3"
"24498",7,20,950,290,"3"
"24499",7,20,970,290,"3"
"24500",7,20,990,290,"1"
"24501",7,20,10,310,"4"
"24502",7,20,30,310,"4"
"24503",7,20,50,310,"4"
"24504",7,20,70,310,"2"
"24505",7,20,90,310,"2"
"24506",7,20,110,310,"2"
"24507",7,20,130,310,"2"
"24508",7,20,150,310,"2"
"24509",7,20,170,310,"2"
"24510",7,20,190,310,"1"
"24511",7,20,210,310,"3"
"24512",7,20,230,310,"3"
"24513",7,20,250,310,"3"
"24514",7,20,270,310,"3"
"24515",7,20,290,310,"3"
"24516",7,20,310,310,"3"
"24517",7,20,330,310,"3"
"24518",7,20,350,310,"3"
"24519",7,20,370,310,"3"
"24520",7,20,390,310,"3"
"24521",7,20,410,310,"3"
"24522",7,20,430,310,"3"
"24523",7,20,450,310,"4"
"24524",7,20,470,310,"4"
"24525",7,20,490,310,"4"
"24526",7,20,510,310,"4"
"24527",7,20,530,310,"4"
"24528",7,20,550,310,"1"
"24529",7,20,570,310,"1"
"24530",7,20,590,310,"1"
"24531",7,20,610,310,"1"
"24532",7,20,630,310,"1"
"24533",7,20,650,310,"1"
"24534",7,20,670,310,"1"
"24535",7,20,690,310,"1"
"24536",7,20,710,310,"1"
"24537",7,20,730,310,"1"
"24538",7,20,750,310,"1"
"24539",7,20,770,310,"1"
"24540",7,20,790,310,"1"
"24541",7,20,810,310,"1"
"24542",7,20,830,310,"1"
"24543",7,20,850,310,"1"
"24544",7,20,870,310,"1"
"24545",7,20,890,310,"3"
"24546",7,20,910,310,"3"
"24547",7,20,930,310,"3"
"24548",7,20,950,310,"3"
"24549",7,20,970,310,"1"
"24550",7,20,990,310,"4"
"24551",7,20,10,330,"2"
"24552",7,20,30,330,"4"
"24553",7,20,50,330,"2"
"24554",7,20,70,330,"2"
"24555",7,20,90,330,"2"
"24556",7,20,110,330,"2"
"24557",7,20,130,330,"2"
"24558",7,20,150,330,"2"
"24559",7,20,170,330,"2"
"24560",7,20,190,330,"2"
"24561",7,20,210,330,"3"
"24562",7,20,230,330,"3"
"24563",7,20,250,330,"3"
"24564",7,20,270,330,"3"
"24565",7,20,290,330,"3"
"24566",7,20,310,330,"3"
"24567",7,20,330,330,"3"
"24568",7,20,350,330,"3"
"24569",7,20,370,330,"3"
"24570",7,20,390,330,"4"
"24571",7,20,410,330,"4"
"24572",7,20,430,330,"4"
"24573",7,20,450,330,"4"
"24574",7,20,470,330,"4"
"24575",7,20,490,330,"4"
"24576",7,20,510,330,"4"
"24577",7,20,530,330,"1"
"24578",7,20,550,330,"1"
"24579",7,20,570,330,"1"
"24580",7,20,590,330,"1"
"24581",7,20,610,330,"1"
"24582",7,20,630,330,"1"
"24583",7,20,650,330,"1"
"24584",7,20,670,330,"1"
"24585",7,20,690,330,"1"
"24586",7,20,710,330,"1"
"24587",7,20,730,330,"1"
"24588",7,20,750,330,"1"
"24589",7,20,770,330,"1"
"24590",7,20,790,330,"1"
"24591",7,20,810,330,"1"
"24592",7,20,830,330,"1"
"24593",7,20,850,330,"1"
"24594",7,20,870,330,"3"
"24595",7,20,890,330,"3"
"24596",7,20,910,330,"3"
"24597",7,20,930,330,"3"
"24598",7,20,950,330,"3"
"24599",7,20,970,330,"3"
"24600",7,20,990,330,"1"
"24601",7,20,10,350,"2"
"24602",7,20,30,350,"2"
"24603",7,20,50,350,"2"
"24604",7,20,70,350,"2"
"24605",7,20,90,350,"2"
"24606",7,20,110,350,"2"
"24607",7,20,130,350,"2"
"24608",7,20,150,350,"2"
"24609",7,20,170,350,"2"
"24610",7,20,190,350,"2"
"24611",7,20,210,350,"2"
"24612",7,20,230,350,"2"
"24613",7,20,250,350,"3"
"24614",7,20,270,350,"3"
"24615",7,20,290,350,"3"
"24616",7,20,310,350,"3"
"24617",7,20,330,350,"3"
"24618",7,20,350,350,"3"
"24619",7,20,370,350,"3"
"24620",7,20,390,350,"4"
"24621",7,20,410,350,"4"
"24622",7,20,430,350,"4"
"24623",7,20,450,350,"4"
"24624",7,20,470,350,"4"
"24625",7,20,490,350,"4"
"24626",7,20,510,350,"4"
"24627",7,20,530,350,"4"
"24628",7,20,550,350,"1"
"24629",7,20,570,350,"1"
"24630",7,20,590,350,"1"
"24631",7,20,610,350,"1"
"24632",7,20,630,350,"1"
"24633",7,20,650,350,"1"
"24634",7,20,670,350,"1"
"24635",7,20,690,350,"1"
"24636",7,20,710,350,"1"
"24637",7,20,730,350,"1"
"24638",7,20,750,350,"1"
"24639",7,20,770,350,"1"
"24640",7,20,790,350,"1"
"24641",7,20,810,350,"1"
"24642",7,20,830,350,"1"
"24643",7,20,850,350,"1"
"24644",7,20,870,350,"2"
"24645",7,20,890,350,"1"
"24646",7,20,910,350,"3"
"24647",7,20,930,350,"3"
"24648",7,20,950,350,"3"
"24649",7,20,970,350,"3"
"24650",7,20,990,350,"3"
"24651",7,20,10,370,"2"
"24652",7,20,30,370,"2"
"24653",7,20,50,370,"2"
"24654",7,20,70,370,"2"
"24655",7,20,90,370,"2"
"24656",7,20,110,370,"2"
"24657",7,20,130,370,"2"
"24658",7,20,150,370,"2"
"24659",7,20,170,370,"2"
"24660",7,20,190,370,"2"
"24661",7,20,210,370,"2"
"24662",7,20,230,370,"2"
"24663",7,20,250,370,"2"
"24664",7,20,270,370,"2"
"24665",7,20,290,370,"3"
"24666",7,20,310,370,"3"
"24667",7,20,330,370,"3"
"24668",7,20,350,370,"3"
"24669",7,20,370,370,"3"
"24670",7,20,390,370,"3"
"24671",7,20,410,370,"3"
"24672",7,20,430,370,"4"
"24673",7,20,450,370,"4"
"24674",7,20,470,370,"4"
"24675",7,20,490,370,"4"
"24676",7,20,510,370,"4"
"24677",7,20,530,370,"4"
"24678",7,20,550,370,"4"
"24679",7,20,570,370,"1"
"24680",7,20,590,370,"1"
"24681",7,20,610,370,"1"
"24682",7,20,630,370,"3"
"24683",7,20,650,370,"3"
"24684",7,20,670,370,"1"
"24685",7,20,690,370,"1"
"24686",7,20,710,370,"1"
"24687",7,20,730,370,"1"
"24688",7,20,750,370,"1"
"24689",7,20,770,370,"1"
"24690",7,20,790,370,"1"
"24691",7,20,810,370,"1"
"24692",7,20,830,370,"1"
"24693",7,20,850,370,"1"
"24694",7,20,870,370,"1"
"24695",7,20,890,370,"1"
"24696",7,20,910,370,"1"
"24697",7,20,930,370,"3"
"24698",7,20,950,370,"3"
"24699",7,20,970,370,"1"
"24700",7,20,990,370,"1"
"24701",7,20,10,390,"2"
"24702",7,20,30,390,"2"
"24703",7,20,50,390,"2"
"24704",7,20,70,390,"2"
"24705",7,20,90,390,"2"
"24706",7,20,110,390,"2"
"24707",7,20,130,390,"2"
"24708",7,20,150,390,"2"
"24709",7,20,170,390,"2"
"24710",7,20,190,390,"2"
"24711",7,20,210,390,"2"
"24712",7,20,230,390,"2"
"24713",7,20,250,390,"2"
"24714",7,20,270,390,"2"
"24715",7,20,290,390,"3"
"24716",7,20,310,390,"3"
"24717",7,20,330,390,"3"
"24718",7,20,350,390,"3"
"24719",7,20,370,390,"3"
"24720",7,20,390,390,"3"
"24721",7,20,410,390,"3"
"24722",7,20,430,390,"4"
"24723",7,20,450,390,"4"
"24724",7,20,470,390,"4"
"24725",7,20,490,390,"4"
"24726",7,20,510,390,"4"
"24727",7,20,530,390,"4"
"24728",7,20,550,390,"4"
"24729",7,20,570,390,"4"
"24730",7,20,590,390,"4"
"24731",7,20,610,390,"1"
"24732",7,20,630,390,"1"
"24733",7,20,650,390,"1"
"24734",7,20,670,390,"1"
"24735",7,20,690,390,"1"
"24736",7,20,710,390,"1"
"24737",7,20,730,390,"1"
"24738",7,20,750,390,"1"
"24739",7,20,770,390,"1"
"24740",7,20,790,390,"1"
"24741",7,20,810,390,"1"
"24742",7,20,830,390,"1"
"24743",7,20,850,390,"1"
"24744",7,20,870,390,"1"
"24745",7,20,890,390,"2"
"24746",7,20,910,390,"2"
"24747",7,20,930,390,"2"
"24748",7,20,950,390,"2"
"24749",7,20,970,390,"1"
"24750",7,20,990,390,"1"
"24751",7,20,10,410,"2"
"24752",7,20,30,410,"2"
"24753",7,20,50,410,"2"
"24754",7,20,70,410,"2"
"24755",7,20,90,410,"2"
"24756",7,20,110,410,"2"
"24757",7,20,130,410,"2"
"24758",7,20,150,410,"2"
"24759",7,20,170,410,"2"
"24760",7,20,190,410,"2"
"24761",7,20,210,410,"2"
"24762",7,20,230,410,"2"
"24763",7,20,250,410,"2"
"24764",7,20,270,410,"2"
"24765",7,20,290,410,"2"
"24766",7,20,310,410,"3"
"24767",7,20,330,410,"3"
"24768",7,20,350,410,"3"
"24769",7,20,370,410,"3"
"24770",7,20,390,410,"3"
"24771",7,20,410,410,"3"
"24772",7,20,430,410,"4"
"24773",7,20,450,410,"4"
"24774",7,20,470,410,"4"
"24775",7,20,490,410,"4"
"24776",7,20,510,410,"4"
"24777",7,20,530,410,"4"
"24778",7,20,550,410,"4"
"24779",7,20,570,410,"4"
"24780",7,20,590,410,"4"
"24781",7,20,610,410,"1"
"24782",7,20,630,410,"1"
"24783",7,20,650,410,"1"
"24784",7,20,670,410,"1"
"24785",7,20,690,410,"1"
"24786",7,20,710,410,"1"
"24787",7,20,730,410,"1"
"24788",7,20,750,410,"1"
"24789",7,20,770,410,"1"
"24790",7,20,790,410,"1"
"24791",7,20,810,410,"1"
"24792",7,20,830,410,"1"
"24793",7,20,850,410,"1"
"24794",7,20,870,410,"2"
"24795",7,20,890,410,"2"
"24796",7,20,910,410,"2"
"24797",7,20,930,410,"2"
"24798",7,20,950,410,"2"
"24799",7,20,970,410,"4"
"24800",7,20,990,410,"4"
"24801",7,20,10,430,"2"
"24802",7,20,30,430,"2"
"24803",7,20,50,430,"2"
"24804",7,20,70,430,"2"
"24805",7,20,90,430,"2"
"24806",7,20,110,430,"2"
"24807",7,20,130,430,"2"
"24808",7,20,150,430,"2"
"24809",7,20,170,430,"2"
"24810",7,20,190,430,"2"
"24811",7,20,210,430,"2"
"24812",7,20,230,430,"2"
"24813",7,20,250,430,"2"
"24814",7,20,270,430,"2"
"24815",7,20,290,430,"2"
"24816",7,20,310,430,"3"
"24817",7,20,330,430,"3"
"24818",7,20,350,430,"2"
"24819",7,20,370,430,"2"
"24820",7,20,390,430,"3"
"24821",7,20,410,430,"3"
"24822",7,20,430,430,"4"
"24823",7,20,450,430,"4"
"24824",7,20,470,430,"4"
"24825",7,20,490,430,"4"
"24826",7,20,510,430,"4"
"24827",7,20,530,430,"4"
"24828",7,20,550,430,"4"
"24829",7,20,570,430,"4"
"24830",7,20,590,430,"1"
"24831",7,20,610,430,"1"
"24832",7,20,630,430,"1"
"24833",7,20,650,430,"1"
"24834",7,20,670,430,"1"
"24835",7,20,690,430,"1"
"24836",7,20,710,430,"1"
"24837",7,20,730,430,"1"
"24838",7,20,750,430,"1"
"24839",7,20,770,430,"1"
"24840",7,20,790,430,"1"
"24841",7,20,810,430,"1"
"24842",7,20,830,430,"2"
"24843",7,20,850,430,"2"
"24844",7,20,870,430,"2"
"24845",7,20,890,430,"2"
"24846",7,20,910,430,"2"
"24847",7,20,930,430,"2"
"24848",7,20,950,430,"2"
"24849",7,20,970,430,"4"
"24850",7,20,990,430,"4"
"24851",7,20,10,450,"2"
"24852",7,20,30,450,"2"
"24853",7,20,50,450,"2"
"24854",7,20,70,450,"2"
"24855",7,20,90,450,"2"
"24856",7,20,110,450,"2"
"24857",7,20,130,450,"2"
"24858",7,20,150,450,"2"
"24859",7,20,170,450,"2"
"24860",7,20,190,450,"2"
"24861",7,20,210,450,"2"
"24862",7,20,230,450,"2"
"24863",7,20,250,450,"2"
"24864",7,20,270,450,"2"
"24865",7,20,290,450,"2"
"24866",7,20,310,450,"2"
"24867",7,20,330,450,"2"
