"","sp","algorithm","weighted","modularity","census","d_cutoff","seed","number_of_groups","group"
"381","hybapr","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"382","hybapr","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"383","hybapr","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"384","hybapr","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"385","hyeral","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"386","hyeral","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"387","hyeral","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"388","hyeral","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"389","ingaco","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"390","ingaco","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"391","ingaco","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"392","ingaco","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"393","ingafa","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"394","ingafa","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"395","ingafa","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"396","ingafa","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"397","ingago","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"398","ingago","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"399","ingago","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"400","ingago","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"401","ingama","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"402","ingama","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"403","ingama","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"404","ingama","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"405","ingape","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"406","ingape","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"407","ingape","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"408","ingape","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"409","ingapu","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"410","ingapu","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"411","ingapu","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"412","ingapu","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"413","ingaqu","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"414","ingaqu","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"415","ingaqu","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"416","ingaqu","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"417","ingaru","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"418","ingaru","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"419","ingaru","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"420","ingaru","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"421","ingas1","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"422","ingas1","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"423","ingas1","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"424","ingas1","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"425","ingasa","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"426","ingasa","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"427","ingasa","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"428","ingasa","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"429","ingasp","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"430","ingasp","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"431","ingasp","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"432","ingasp","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"433","ingath","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"434","ingath","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"435","ingath","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"436","ingath","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"437","ingaum","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"438","ingaum","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"439","ingaum","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"440","ingaum","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"441","ingaun","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"442","ingaun","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"443","ingaun","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"444","ingaun","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"445","jac1co","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"446","jac1co","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"447","jac1co","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"448","jac1co","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"449","laciag","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"450","laciag","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"451","laciag","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"452","laciag","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"453","lacmpa","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"454","lacmpa","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"455","lacmpa","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"456","lacmpa","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"457","laetpr","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"458","laetpr","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"459","laetpr","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"460","laetpr","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"461","laetth","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"462","laetth","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"463","laetth","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"464","laetth","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"465","licahy","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"466","licahy","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"467","licahy","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"468","licahy","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"469","licapl","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"470","licapl","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"471","licapl","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"472","licapl","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"473","lindla","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"474","lindla","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"475","lindla","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"476","lindla","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"477","loncla","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"478","loncla","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"479","loncla","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"480","loncla","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"481","luehse","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"482","luehse","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"483","luehse","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"484","luehse","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"485","macrgl","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"486","macrgl","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"487","macrgl","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"488","macrgl","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"489","malmsp","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"490","malmsp","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"491","malmsp","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"492","malmsp","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"493","malpro","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"494","malpro","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"495","malpro","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"496","malpro","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"497","maquco","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"498","maquco","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"499","maquco","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"500","maquco","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"501","mar1la","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"502","mar1la","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"503","mar1la","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"504","mar1la","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"505","maytsc","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"506","maytsc","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"507","maytsc","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"508","maytsc","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"509","micoaf","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"510","micoaf","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"511","micoaf","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"512","micoaf","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"513","micoar","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"514","micoar","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"515","micoar","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"516","micoar","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"517","micoel","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"518","micoel","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"519","micoel","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"520","micoel","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"521","micoho","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"522","micoho","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"523","micoho","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"524","micoho","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"525","micoim","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"526","micoim","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"527","micoim","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"528","micoim","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"529","micone","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"530","micone","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"531","micone","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"532","micone","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"533","mourmy","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"534","mourmy","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"535","mourmy","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"536","mourmy","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"537","myrcga","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"538","myrcga","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"539","myrcga","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"540","myrcga","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"541","myrofr","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"542","myrofr","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"543","myrofr","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"544","myrofr","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"545","nectci","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"546","nectci","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"547","nectci","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"548","nectci","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"549","nectgl","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"550","nectgl","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"551","nectgl","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"552","nectgl","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"553","nectpu","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"554","nectpu","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"555","nectpu","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"556","nectpu","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"557","neeaam","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"558","neeaam","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"559","neeaam","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"560","neeaam","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"561","ocotce","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"562","ocotce","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"563","ocotce","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"564","ocotce","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"565","ocotob","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"566","ocotob","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"567","ocotob","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"568","ocotob","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"569","ocotpu","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"570","ocotpu","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"571","ocotpu","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"572","ocotpu","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"573","ocotwh","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"574","ocotwh","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"575","ocotwh","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"576","ocotwh","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"577","oenoma","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"578","oenoma","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"579","oenoma","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"580","oenoma","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"581","olmeas","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"582","olmeas","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"583","olmeas","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"584","olmeas","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"585","ormocr","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"586","ormocr","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"587","ormocr","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"588","ormocr","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"589","ormoma","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"590","ormoma","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"591","ormoma","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"592","ormoma","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"593","ouralu","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"594","ouralu","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"595","ouralu","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"596","ouralu","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"597","paligu","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"598","paligu","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"599","paligu","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"600","paligu","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"601","pentma","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"602","pentma","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"603","pentma","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"604","pentma","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"605","perexa","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"606","perexa","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"607","perexa","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"608","perexa","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"609","phoeci","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"610","phoeci","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"611","phoeci","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"612","phoeci","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"613","picrla","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"614","picrla","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"615","picrla","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"616","picrla","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"617","pipea1","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"618","pipea1","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"619","pipea1","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"620","pipea1","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"621","pipeae","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"622","pipeae","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"623","pipeae","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"624","pipeae","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"625","pipeco","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"626","pipeco","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"627","pipeco","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"628","pipeco","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"629","pipecu","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"630","pipecu","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"631","pipecu","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"632","pipecu","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"633","pipepe","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"634","pipepe","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"635","pipepe","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"636","pipepe","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"637","pipere","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"638","pipere","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"639","pipere","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"640","pipere","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"641","pit1ma","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"642","pit1ma","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"643","pit1ma","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"644","pit1ma","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"645","pla1pi","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"646","pla1pi","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"647","pla1pi","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"648","pla1pi","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"649","pla2el","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"650","pla2el","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"651","pla2el","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"652","pla2el","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"653","pochse","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"654","pochse","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"655","pochse","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"656","pochse","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"657","posola","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"658","posola","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"659","posola","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"660","posola","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"661","poular","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"662","poular","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"663","poular","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"664","poular","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"665","pourbi","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"666","pourbi","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"667","pourbi","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"668","pourbi","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"669","poutre","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"670","poutre","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"671","poutre","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"672","poutre","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"673","poutst","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"674","poutst","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"675","poutst","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"676","poutst","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"677","pri2co","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"678","pri2co","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"679","pri2co","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"680","pri2co","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"681","protco","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"682","protco","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"683","protco","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"684","protco","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"685","protpa","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"686","protpa","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"687","protpa","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"688","protpa","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"689","protte","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"690","protte","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"691","protte","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"692","protte","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"693","pse1se","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"694","pse1se","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"695","pse1se","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"696","pse1se","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"697","psidfr","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"698","psidfr","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"699","psidfr","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"700","psidfr","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"701","psycch","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"702","psycch","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"703","psycch","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"704","psycch","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"705","psycde","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"706","psycde","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"707","psycde","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"708","psycde","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"709","psycg1","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"710","psycg1","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"711","psycg1","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"712","psycg1","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"713","psycg3","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"714","psycg3","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"715","psycg3","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"716","psycg3","louvain",TRUE,0.118597714046346,1,10,0,4,"3"
"717","psycho","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"718","psycho","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"719","psycho","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"720","psycho","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"721","psycli","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"722","psycli","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"723","psycli","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"724","psycli","louvain",TRUE,0.118597714046346,1,10,0,4,"1"
"725","psycma","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"726","psycma","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"727","psycma","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"728","psycma","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"729","pterro","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"730","pterro","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"731","pterro","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"732","pterro","louvain",TRUE,0.118597714046346,1,10,0,4,"2"
"733","quaras","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"734","quaras","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"735","quaras","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"736","quaras","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"737","quasam","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
"738","quasam","louvain",TRUE,0.118597714046346,1,10,0,4,"4"
