"","census","d_cutoff","group","x","y","density","soiltype"
"1981",1,10,"4",110,90,3.28417953124088e-06,"2"
"1982",1,10,"4",130,90,3.71382626116822e-06,"2"
"1983",1,10,"4",150,90,3.88700095664034e-06,"3"
"1984",1,10,"4",170,90,3.36730685798555e-06,"1"
"1985",1,10,"4",190,90,2.71266441293279e-06,"1"
"1986",1,10,"4",210,90,2.16604783970975e-06,"1"
"1987",1,10,"4",230,90,1.95493774189472e-06,"2"
"1988",1,10,"4",250,90,2.28643454212327e-06,"2"
"1989",1,10,"4",270,90,2.80969238916505e-06,"2"
"1990",1,10,"4",290,90,3.51787542123545e-06,"2"
"1991",1,10,"4",310,90,4.58101086783881e-06,"4"
"1992",1,10,"4",330,90,4.8564607897256e-06,"4"
"1993",1,10,"4",350,90,3.96617773027029e-06,"2"
"1994",1,10,"4",370,90,3.27310897128411e-06,"2"
"1995",1,10,"4",390,90,3.21797161788021e-06,"2"
"1996",1,10,"4",410,90,3.10224749353775e-06,"2"
"1997",1,10,"4",430,90,2.64690331903097e-06,"2"
"1998",1,10,"4",450,90,2.33028588325386e-06,"2"
"1999",1,10,"4",470,90,2.20515189550805e-06,"2"
"2000",1,10,"4",490,90,2.0389539383624e-06,"2"
"2001",1,10,"4",10,110,1.74561597859612e-06,"1"
"2002",1,10,"4",30,110,1.77060397725717e-06,"1"
"2003",1,10,"4",50,110,2.27627424534619e-06,"1"
"2004",1,10,"4",70,110,3.20865380924717e-06,"2"
"2005",1,10,"4",90,110,4.29327684934656e-06,"2"
"2006",1,10,"4",110,110,5.52100191026424e-06,"4"
"2007",1,10,"4",130,110,5.46723640089311e-06,"4"
"2008",1,10,"4",150,110,4.16087317187516e-06,"1"
"2009",1,10,"4",170,110,3.20160963394664e-06,"1"
"2010",1,10,"4",190,110,2.82478207937736e-06,"1"
"2011",1,10,"4",210,110,2.55487510629066e-06,"1"
"2012",1,10,"4",230,110,2.24199743360797e-06,"1"
"2013",1,10,"4",250,110,2.41935933653939e-06,"2"
"2014",1,10,"4",270,110,2.88746231948275e-06,"2"
"2015",1,10,"4",290,110,3.55541655656744e-06,"2"
"2016",1,10,"4",310,110,4.76664764798411e-06,"4"
"2017",1,10,"4",330,110,5.55010876573616e-06,"4"
"2018",1,10,"4",350,110,4.96714533962841e-06,"4"
"2019",1,10,"4",370,110,3.96326269605562e-06,"2"
"2020",1,10,"4",390,110,3.17448250868915e-06,"2"
"2021",1,10,"4",410,110,2.51305533992935e-06,"2"
"2022",1,10,"4",430,110,2.06793327757934e-06,"2"
"2023",1,10,"4",450,110,1.91019760511403e-06,"2"
"2024",1,10,"4",470,110,1.76579891602194e-06,"2"
"2025",1,10,"4",490,110,1.5553649837159e-06,"2"
"2026",1,10,"4",10,130,2.11308659109324e-06,"1"
"2027",1,10,"4",30,130,1.94266119602248e-06,"1"
"2028",1,10,"4",50,130,2.08055639026534e-06,"3"
"2029",1,10,"4",70,130,2.96122025581062e-06,"3"
"2030",1,10,"4",90,130,4.93351434033555e-06,"3"
"2031",1,10,"4",110,130,7.19262419972905e-06,"4"
"2032",1,10,"4",130,130,6.85443464572694e-06,"4"
"2033",1,10,"4",150,130,4.65755469327864e-06,"1"
"2034",1,10,"4",170,130,3.54014571729134e-06,"1"
"2035",1,10,"4",190,130,3.46057759041679e-06,"1"
"2036",1,10,"4",210,130,3.62449633036521e-06,"1"
"2037",1,10,"4",230,130,3.32536127340114e-06,"1"
"2038",1,10,"4",250,130,3.14019141446217e-06,"1"
"2039",1,10,"4",270,130,3.28287929096671e-06,"1"
"2040",1,10,"4",290,130,3.7596742318167e-06,"2"
"2041",1,10,"4",310,130,5.10305879779056e-06,"4"
"2042",1,10,"4",330,130,6.36902777358477e-06,"4"
"2043",1,10,"4",350,130,6.02832893840765e-06,"4"
"2044",1,10,"4",370,130,4.69148927865318e-06,"4"
"2045",1,10,"4",390,130,3.27586946670798e-06,"2"
"2046",1,10,"4",410,130,2.29776941459075e-06,"2"
"2047",1,10,"4",430,130,1.84190117845083e-06,"2"
"2048",1,10,"4",450,130,1.55942129509684e-06,"2"
"2049",1,10,"4",470,130,1.40969738218489e-06,"2"
"2050",1,10,"4",490,130,1.4766752475175e-06,"2"
"2051",1,10,"4",10,150,2.35025148977485e-06,"3"
"2052",1,10,"4",30,150,2.14319706228616e-06,"3"
"2053",1,10,"4",50,150,2.32097730623344e-06,"3"
"2054",1,10,"4",70,150,3.33502403624364e-06,"3"
"2055",1,10,"4",90,150,5.01802555887702e-06,"3"
"2056",1,10,"4",110,150,6.2380903464641e-06,"4"
"2057",1,10,"4",130,150,5.55497159535027e-06,"4"
"2058",1,10,"4",150,150,4.04793380378272e-06,"1"
"2059",1,10,"4",170,150,3.75432477140524e-06,"1"
"2060",1,10,"4",190,150,4.15805555023499e-06,"1"
"2061",1,10,"4",210,150,4.44990501629151e-06,"1"
"2062",1,10,"4",230,150,4.31742046132689e-06,"1"
"2063",1,10,"4",250,150,4.25514043745766e-06,"1"
"2064",1,10,"4",270,150,4.19748809378664e-06,"1"
"2065",1,10,"4",290,150,4.18786499520244e-06,"1"
"2066",1,10,"4",310,150,4.95618289377762e-06,"4"
"2067",1,10,"4",330,150,5.96724398393625e-06,"4"
"2068",1,10,"4",350,150,5.87701130324616e-06,"4"
"2069",1,10,"4",370,150,4.81475572105704e-06,"4"
"2070",1,10,"4",390,150,3.38903499462353e-06,"2"
"2071",1,10,"4",410,150,2.36235380834462e-06,"2"
"2072",1,10,"4",430,150,1.79603484814639e-06,"2"
"2073",1,10,"4",450,150,1.31537299104865e-06,"2"
"2074",1,10,"4",470,150,1.27168924360501e-06,"2"
"2075",1,10,"4",490,150,1.70706238708061e-06,"2"
"2076",1,10,"4",10,170,2.26287172226305e-06,"3"
"2077",1,10,"4",30,170,2.48316011875756e-06,"3"
"2078",1,10,"4",50,170,3.22815321384731e-06,"3"
"2079",1,10,"4",70,170,4.6081648172092e-06,"3"
"2080",1,10,"4",90,170,5.62527450617164e-06,"3"
"2081",1,10,"4",110,170,5.30429449106251e-06,"3"
"2082",1,10,"4",130,170,4.24528982023008e-06,"3"
"2083",1,10,"4",150,170,3.45479634474124e-06,"3"
"2084",1,10,"4",170,170,3.75238651257875e-06,"1"
"2085",1,10,"4",190,170,4.22217416147171e-06,"1"
"2086",1,10,"4",210,170,4.04744863353635e-06,"1"
"2087",1,10,"4",230,170,3.87418438270296e-06,"1"
"2088",1,10,"4",250,170,4.16437033491346e-06,"1"
"2089",1,10,"4",270,170,4.38994295103228e-06,"1"
"2090",1,10,"4",290,170,4.43326490516698e-06,"2"
"2091",1,10,"4",310,170,4.64877799164942e-06,"4"
"2092",1,10,"4",330,170,5.08585487233278e-06,"4"
"2093",1,10,"4",350,170,5.03960925281313e-06,"4"
"2094",1,10,"4",370,170,4.34211511284944e-06,"2"
"2095",1,10,"4",390,170,3.56008932401549e-06,"2"
"2096",1,10,"4",410,170,3.10891908404316e-06,"2"
"2097",1,10,"4",430,170,2.50915944756059e-06,"2"
"2098",1,10,"4",450,170,1.7294602025832e-06,"2"
"2099",1,10,"4",470,170,1.65016028234568e-06,"2"
"2100",1,10,"4",490,170,2.17159481906467e-06,"2"
"2101",1,10,"4",10,190,2.44590629149587e-06,"3"
"2102",1,10,"4",30,190,3.15510506868632e-06,"3"
"2103",1,10,"4",50,190,3.97895637023417e-06,"3"
"2104",1,10,"4",70,190,5.10093390221714e-06,"3"
"2105",1,10,"4",90,190,5.70864260733439e-06,"3"
"2106",1,10,"4",110,190,5.04324872269802e-06,"3"
"2107",1,10,"4",130,190,4.2305284124993e-06,"3"
"2108",1,10,"4",150,190,3.82959211823943e-06,"3"
"2109",1,10,"4",170,190,3.92729929584662e-06,"3"
"2110",1,10,"4",190,190,3.95610428373764e-06,"1"
"2111",1,10,"4",210,190,3.45496015067392e-06,"1"
"2112",1,10,"4",230,190,3.11680095752871e-06,"3"
"2113",1,10,"4",250,190,3.43076902258267e-06,"3"
"2114",1,10,"4",270,190,4.02586682296803e-06,"3"
"2115",1,10,"4",290,190,4.45133574233108e-06,"4"
"2116",1,10,"4",310,190,4.40493777775162e-06,"2"
"2117",1,10,"4",330,190,4.24149797052415e-06,"2"
"2118",1,10,"4",350,190,4.07960521146618e-06,"2"
"2119",1,10,"4",370,190,3.87052386204467e-06,"2"
"2120",1,10,"4",390,190,4.31684656245207e-06,"2"
"2121",1,10,"4",410,190,5.05939688121541e-06,"4"
"2122",1,10,"4",430,190,4.39543740624957e-06,"2"
"2123",1,10,"4",450,190,2.86130698016616e-06,"2"
"2124",1,10,"4",470,190,2.3262324915658e-06,"2"
"2125",1,10,"4",490,190,2.59521014695641e-06,"2"
"2126",1,10,"4",10,210,3.61822091981859e-06,"3"
"2127",1,10,"4",30,210,4.2457953773333e-06,"3"
"2128",1,10,"4",50,210,4.40593259827944e-06,"3"
"2129",1,10,"4",70,210,4.67960805561538e-06,"3"
"2130",1,10,"4",90,210,4.95839635160266e-06,"3"
"2131",1,10,"4",110,210,4.67802447786472e-06,"3"
"2132",1,10,"4",130,210,4.47224561597213e-06,"3"
"2133",1,10,"4",150,210,4.42787334073625e-06,"3"
"2134",1,10,"4",170,210,4.12911530196478e-06,"3"
"2135",1,10,"4",190,210,3.8224944574893e-06,"1"
"2136",1,10,"4",210,210,3.565143833649e-06,"3"
"2137",1,10,"4",230,210,3.23402296507192e-06,"3"
"2138",1,10,"4",250,210,3.52607434411803e-06,"3"
"2139",1,10,"4",270,210,4.38144857377572e-06,"2"
"2140",1,10,"4",290,210,4.8041099883182e-06,"4"
"2141",1,10,"4",310,210,4.47145439437482e-06,"2"
"2142",1,10,"4",330,210,3.69912156076044e-06,"2"
"2143",1,10,"4",350,210,3.21625752061993e-06,"2"
"2144",1,10,"4",370,210,3.45125531739025e-06,"2"
"2145",1,10,"4",390,210,5.12193057959646e-06,"4"
"2146",1,10,"4",410,210,7.25158292851762e-06,"4"
"2147",1,10,"4",430,210,6.87990306274007e-06,"4"
"2148",1,10,"4",450,210,4.46911603852984e-06,"2"
"2149",1,10,"4",470,210,3.01725049970851e-06,"2"
"2150",1,10,"4",490,210,2.67213834213094e-06,"2"
"2151",1,10,"4",10,230,5.79818817865469e-06,"4"
"2152",1,10,"4",30,230,5.7356337134053e-06,"4"
"2153",1,10,"4",50,230,5.48347691099649e-06,"3"
"2154",1,10,"4",70,230,5.05816468891624e-06,"3"
"2155",1,10,"4",90,230,4.80832195586647e-06,"3"
"2156",1,10,"4",110,230,4.73566335742728e-06,"3"
"2157",1,10,"4",130,230,4.65948150516764e-06,"3"
"2158",1,10,"4",150,230,4.61045485063575e-06,"3"
"2159",1,10,"4",170,230,4.25990359615238e-06,"3"
"2160",1,10,"4",190,230,4.06514789816233e-06,"3"
"2161",1,10,"4",210,230,4.23252103052435e-06,"3"
"2162",1,10,"4",230,230,4.12074010811865e-06,"3"
"2163",1,10,"4",250,230,4.76104913380531e-06,"4"
"2164",1,10,"4",270,230,6.08765375904584e-06,"4"
"2165",1,10,"4",290,230,6.36366494792275e-06,"4"
"2166",1,10,"4",310,230,5.84049070204143e-06,"4"
"2167",1,10,"4",330,230,4.7051830812344e-06,"2"
"2168",1,10,"4",350,230,3.6090121491096e-06,"2"
"2169",1,10,"4",370,230,3.51691404922215e-06,"2"
"2170",1,10,"4",390,230,5.23852016683133e-06,"4"
"2171",1,10,"4",410,230,7.79711981451645e-06,"4"
"2172",1,10,"4",430,230,8.10217846626623e-06,"4"
"2173",1,10,"4",450,230,5.69809245910903e-06,"4"
"2174",1,10,"4",470,230,3.73680523301408e-06,"2"
"2175",1,10,"4",490,230,3.03959216692879e-06,"2"
"2176",1,10,"4",10,250,7.21923324330262e-06,"4"
"2177",1,10,"4",30,250,6.57894141436417e-06,"4"
"2178",1,10,"4",50,250,6.36632370603402e-06,"4"
"2179",1,10,"4",70,250,5.72071687679986e-06,"4"
"2180",1,10,"4",90,250,5.22627792660908e-06,"4"
"2181",1,10,"4",110,250,5.30054940022129e-06,"4"
"2182",1,10,"4",130,250,5.02021671036629e-06,"4"
"2183",1,10,"4",150,250,4.56893970649507e-06,"4"
"2184",1,10,"4",170,250,4.34401747522642e-06,"3"
"2185",1,10,"4",190,250,4.46685546828772e-06,"3"
"2186",1,10,"4",210,250,4.88958555680473e-06,"4"
"2187",1,10,"4",230,250,5.22206865883977e-06,"4"
"2188",1,10,"4",250,250,6.46712336631413e-06,"4"
"2189",1,10,"4",270,250,8.25914841146912e-06,"4"
"2190",1,10,"4",290,250,8.99419821574524e-06,"4"
"2191",1,10,"4",310,250,9.29069094539386e-06,"4"
"2192",1,10,"4",330,250,8.15116951698799e-06,"4"
"2193",1,10,"4",350,250,5.69335099162326e-06,"4"
"2194",1,10,"4",370,250,4.36688173977226e-06,"2"
"2195",1,10,"4",390,250,5.13711126685809e-06,"4"
"2196",1,10,"4",410,250,6.74197996067918e-06,"4"
"2197",1,10,"4",430,250,7.04232197325302e-06,"4"
"2198",1,10,"4",450,250,5.45514612258362e-06,"4"
"2199",1,10,"4",470,250,4.07311041059111e-06,"2"
"2200",1,10,"4",490,250,3.72125273646955e-06,"2"
"2201",1,10,"4",10,270,5.69069911854908e-06,"4"
"2202",1,10,"4",30,270,5.4246893017253e-06,"4"
"2203",1,10,"4",50,270,5.66801473767598e-06,"4"
"2204",1,10,"4",70,270,5.53013132751628e-06,"4"
"2205",1,10,"4",90,270,5.63990599574156e-06,"4"
"2206",1,10,"4",110,270,6.16544817146949e-06,"4"
"2207",1,10,"4",130,270,5.84396524590293e-06,"4"
"2208",1,10,"4",150,270,5.30135282551437e-06,"4"
"2209",1,10,"4",170,270,5.55890656926557e-06,"4"
"2210",1,10,"4",190,270,6.09806772240174e-06,"4"
"2211",1,10,"4",210,270,6.36862316290625e-06,"4"
"2212",1,10,"4",230,270,6.14571631684921e-06,"4"
"2213",1,10,"4",250,270,6.97509198007587e-06,"4"
"2214",1,10,"4",270,270,8.55672534580468e-06,"4"
"2215",1,10,"4",290,270,9.78443159953484e-06,"4"
"2216",1,10,"4",310,270,1.13667160120657e-05,"4"
"2217",1,10,"4",330,270,1.08798328927599e-05,"4"
"2218",1,10,"4",350,270,7.59921168009913e-06,"4"
"2219",1,10,"4",370,270,5.2920600854905e-06,"4"
"2220",1,10,"4",390,270,4.95311265201959e-06,"4"
"2221",1,10,"4",410,270,5.02791773291696e-06,"4"
"2222",1,10,"4",430,270,4.74123576927312e-06,"4"
"2223",1,10,"4",450,270,4.24633521404284e-06,"4"
"2224",1,10,"4",470,270,4.15408871683589e-06,"4"
"2225",1,10,"4",490,270,4.42281182956157e-06,"4"
"2226",1,10,"4",10,290,3.80912467126224e-06,"3"
"2227",1,10,"4",30,290,4.16811370638036e-06,"3"
"2228",1,10,"4",50,290,4.82101873209298e-06,"4"
"2229",1,10,"4",70,290,5.11050106505926e-06,"4"
"2230",1,10,"4",90,290,5.69010713726581e-06,"3"
"2231",1,10,"4",110,290,6.50446237150848e-06,"4"
"2232",1,10,"4",130,290,6.29620734134036e-06,"4"
"2233",1,10,"4",150,290,6.25084398539842e-06,"4"
"2234",1,10,"4",170,290,7.67517036384836e-06,"4"
"2235",1,10,"4",190,290,9.32650154337085e-06,"4"
"2236",1,10,"4",210,290,9.48770632368717e-06,"4"
"2237",1,10,"4",230,290,7.44083086518437e-06,"4"
"2238",1,10,"4",250,290,6.19329531402485e-06,"4"
"2239",1,10,"4",270,290,6.65005694078505e-06,"4"
"2240",1,10,"4",290,290,7.68230185059249e-06,"4"
"2241",1,10,"4",310,290,9.35639982641417e-06,"4"
"2242",1,10,"4",330,290,9.74757876435091e-06,"4"
"2243",1,10,"4",350,290,7.87797959059096e-06,"4"
"2244",1,10,"4",370,290,5.99968687597475e-06,"4"
"2245",1,10,"4",390,290,4.93527515149155e-06,"4"
"2246",1,10,"4",410,290,3.99705733229555e-06,"4"
"2247",1,10,"4",430,290,3.42102935468613e-06,"2"
"2248",1,10,"4",450,290,3.63199027081478e-06,"2"
"2249",1,10,"4",470,290,4.46824599965253e-06,"4"
"2250",1,10,"4",490,290,5.31869198813574e-06,"4"
"2251",1,10,"4",10,310,3.15640631064355e-06,"1"
"2252",1,10,"4",30,310,3.61437196363025e-06,"3"
"2253",1,10,"4",50,310,4.2588615986521e-06,"3"
"2254",1,10,"4",70,310,4.59875448602645e-06,"3"
"2255",1,10,"4",90,310,4.86533809050032e-06,"3"
"2256",1,10,"4",110,310,5.26072300713364e-06,"3"
"2257",1,10,"4",130,310,5.08971117484856e-06,"3"
"2258",1,10,"4",150,310,5.37675626325731e-06,"4"
"2259",1,10,"4",170,310,7.56586177220578e-06,"4"
"2260",1,10,"4",190,310,1.04404859004889e-05,"4"
"2261",1,10,"4",210,310,1.09585001295108e-05,"4"
"2262",1,10,"4",230,310,8.09550515100441e-06,"4"
"2263",1,10,"4",250,310,5.54948907352644e-06,"4"
"2264",1,10,"4",270,310,5.1707112132275e-06,"4"
"2265",1,10,"4",290,310,5.67445099417402e-06,"4"
"2266",1,10,"4",310,310,6.38564533633876e-06,"4"
"2267",1,10,"4",330,310,7.05200899111585e-06,"4"
"2268",1,10,"4",350,310,7.03088639444783e-06,"4"
"2269",1,10,"4",370,310,6.11754078586464e-06,"4"
"2270",1,10,"4",390,310,4.99297278129725e-06,"4"
"2271",1,10,"4",410,310,4.04357275314623e-06,"4"
"2272",1,10,"4",430,310,3.49171665494824e-06,"2"
"2273",1,10,"4",450,310,3.4979609614686e-06,"2"
"2274",1,10,"4",470,310,4.36302411414424e-06,"4"
"2275",1,10,"4",490,310,5.65920700418037e-06,"4"
"2276",1,10,"4",10,330,2.77427167629361e-06,"1"
"2277",1,10,"4",30,330,3.2164013678245e-06,"1"
"2278",1,10,"4",50,330,3.85729854583234e-06,"3"
"2279",1,10,"4",70,330,4.17100714986496e-06,"3"
"2280",1,10,"4",90,330,3.86060428626599e-06,"3"
"2281",1,10,"4",110,330,3.57556925770251e-06,"3"
"2282",1,10,"4",130,330,3.39287691129144e-06,"3"
"2283",1,10,"4",150,330,3.60105370695931e-06,"2"
"2284",1,10,"4",170,330,5.20670650342859e-06,"4"
"2285",1,10,"4",190,330,7.59206879414337e-06,"4"
"2286",1,10,"4",210,330,8.18242137222143e-06,"4"
"2287",1,10,"4",230,330,6.37208314351888e-06,"4"
"2288",1,10,"4",250,330,4.63480239354656e-06,"4"
"2289",1,10,"4",270,330,4.33707469338472e-06,"4"
"2290",1,10,"4",290,330,4.48709226053815e-06,"4"
"2291",1,10,"4",310,330,4.61030782433813e-06,"4"
"2292",1,10,"4",330,330,5.02262918142792e-06,"4"
"2293",1,10,"4",350,330,5.21532049463691e-06,"4"
"2294",1,10,"4",370,330,4.79119149254965e-06,"4"
"2295",1,10,"4",390,330,4.3769068509276e-06,"4"
"2296",1,10,"4",410,330,4.32301373039561e-06,"4"
"2297",1,10,"4",430,330,3.98688227156272e-06,"4"
"2298",1,10,"4",450,330,3.31290342961865e-06,"2"
"2299",1,10,"4",470,330,3.64775728965963e-06,"2"
"2300",1,10,"4",490,330,4.92594836979496e-06,"4"
"2301",1,10,"4",10,350,2.61188314736846e-06,"1"
"2302",1,10,"4",30,350,3.16941248985734e-06,"1"
"2303",1,10,"4",50,350,3.66092490597008e-06,"1"
"2304",1,10,"4",70,350,3.57843183563364e-06,"1"
"2305",1,10,"4",90,350,3.01470375404735e-06,"3"
"2306",1,10,"4",110,350,2.65794766140033e-06,"3"
"2307",1,10,"4",130,350,2.61884018198149e-06,"3"
"2308",1,10,"4",150,350,2.8133975145156e-06,"2"
"2309",1,10,"4",170,350,3.56013693672377e-06,"3"
"2310",1,10,"4",190,350,4.63525372009363e-06,"3"
"2311",1,10,"4",210,350,4.92621576029374e-06,"3"
"2312",1,10,"4",230,350,4.12163661689213e-06,"3"
"2313",1,10,"4",250,350,3.25921116842672e-06,"3"
"2314",1,10,"4",270,350,3.01846270402326e-06,"2"
"2315",1,10,"4",290,350,3.12974892944504e-06,"2"
"2316",1,10,"4",310,350,3.7021961344434e-06,"2"
"2317",1,10,"4",330,350,4.21200440195895e-06,"4"
"2318",1,10,"4",350,350,3.76300996775974e-06,"3"
"2319",1,10,"4",370,350,3.31149911812401e-06,"3"
"2320",1,10,"4",390,350,3.6741759447871e-06,"3"
"2321",1,10,"4",410,350,4.39879563008307e-06,"4"
"2322",1,10,"4",430,350,4.20118725399765e-06,"4"
"2323",1,10,"4",450,350,3.07709068446164e-06,"2"
"2324",1,10,"4",470,350,2.73442580639798e-06,"2"
"2325",1,10,"4",490,350,3.33143098809007e-06,"2"
"2326",1,10,"4",10,370,2.59770214553097e-06,"1"
"2327",1,10,"4",30,370,3.15638842482397e-06,"1"
"2328",1,10,"4",50,370,3.3449175170909e-06,"3"
"2329",1,10,"4",70,370,2.82714000884018e-06,"3"
"2330",1,10,"4",90,370,2.42088415358959e-06,"3"
"2331",1,10,"4",110,370,2.64668305153483e-06,"3"
"2332",1,10,"4",130,370,3.08185289592602e-06,"1"
"2333",1,10,"4",150,370,3.31575392760438e-06,"3"
"2334",1,10,"4",170,370,3.43585852487147e-06,"3"
"2335",1,10,"4",190,370,3.5968459215519e-06,"3"
"2336",1,10,"4",210,370,3.53541443646184e-06,"3"
"2337",1,10,"4",230,370,3.00049786915117e-06,"3"
"2338",1,10,"4",250,370,2.39056713541385e-06,"2"
"2339",1,10,"4",270,370,2.15918793051862e-06,"2"
"2340",1,10,"4",290,370,2.39931235510826e-06,"2"
"2341",1,10,"4",310,370,3.37974103306446e-06,"2"
"2342",1,10,"4",330,370,4.08123054702525e-06,"3"
"2343",1,10,"4",350,370,3.28125086938522e-06,"3"
"2344",1,10,"4",370,370,2.66969000586077e-06,"1"
"2345",1,10,"4",390,370,3.30066157587851e-06,"1"
"2346",1,10,"4",410,370,4.04393253412314e-06,"4"
"2347",1,10,"4",430,370,3.73921413134957e-06,"4"
"2348",1,10,"4",450,370,2.64332935332401e-06,"2"
"2349",1,10,"4",470,370,1.97214010501303e-06,"2"
"2350",1,10,"4",490,370,1.9019481007926e-06,"2"
"2351",1,10,"4",10,390,2.7312129759789e-06,"2"
"2352",1,10,"4",30,390,2.96916228748867e-06,"2"
"2353",1,10,"4",50,390,2.88615557745897e-06,"2"
"2354",1,10,"4",70,390,2.35621779294974e-06,"2"
"2355",1,10,"4",90,390,2.22492139777042e-06,"2"
"2356",1,10,"4",110,390,3.10109810569112e-06,"1"
"2357",1,10,"4",130,390,4.3835719209699e-06,"1"
"2358",1,10,"4",150,390,4.72105503023824e-06,"1"
"2359",1,10,"4",170,390,4.0647320255037e-06,"3"
"2360",1,10,"4",190,390,3.53247610711865e-06,"3"
"2361",1,10,"4",210,390,3.21923900330905e-06,"3"
"2362",1,10,"4",230,390,2.69220102694978e-06,"3"
"2363",1,10,"4",250,390,2.26408037638209e-06,"3"
"2364",1,10,"4",270,390,2.33166907195785e-06,"2"
"2365",1,10,"4",290,390,2.79257463656245e-06,"2"
"2366",1,10,"4",310,390,3.62668650599108e-06,"3"
"2367",1,10,"4",330,390,4.16678896503824e-06,"3"
"2368",1,10,"4",350,390,3.46177900695418e-06,"1"
"2369",1,10,"4",370,390,2.73894250140308e-06,"1"
"2370",1,10,"4",390,390,3.0459518258264e-06,"1"
"2371",1,10,"4",410,390,3.42324444089612e-06,"1"
"2372",1,10,"4",430,390,3.12260133074127e-06,"3"
"2373",1,10,"4",450,390,2.34270822292055e-06,"2"
"2374",1,10,"4",470,390,1.67299781107676e-06,"2"
"2375",1,10,"4",490,390,1.3753986191761e-06,"2"
"2376",1,10,"4",10,410,3.25815338131725e-06,"2"
"2377",1,10,"4",30,410,3.1945355731265e-06,"2"
"2378",1,10,"4",50,410,2.79746224322786e-06,"2"
"2379",1,10,"4",70,410,2.23247277508376e-06,"2"
"2380",1,10,"4",90,410,2.17102350926891e-06,"2"
"2381",1,10,"4",110,410,3.32741398688162e-06,"1"
"2382",1,10,"4",130,410,5.33670630944607e-06,"1"
"2383",1,10,"4",150,410,5.95081676449246e-06,"1"
"2384",1,10,"4",170,410,4.81762492779866e-06,"1"
"2385",1,10,"4",190,410,3.81944833222933e-06,"3"
"2386",1,10,"4",210,410,3.44689596118512e-06,"3"
"2387",1,10,"4",230,410,2.99727355394478e-06,"3"
"2388",1,10,"4",250,410,2.65884269244117e-06,"3"
"2389",1,10,"4",270,410,2.88615395477379e-06,"1"
"2390",1,10,"4",290,410,3.47062139393775e-06,"1"
"2391",1,10,"4",310,410,4.1870798875392e-06,"1"
"2392",1,10,"4",330,410,4.85057561346991e-06,"1"
"2393",1,10,"4",350,410,4.70170085128499e-06,"1"
"2394",1,10,"4",370,410,3.89456071538453e-06,"1"
"2395",1,10,"4",390,410,3.42847290354576e-06,"1"
"2396",1,10,"4",410,410,3.17676740599953e-06,"1"
"2397",1,10,"4",430,410,2.84914508156253e-06,"3"
"2398",1,10,"4",450,410,2.35779200625587e-06,"2"
"2399",1,10,"4",470,410,1.84326678255932e-06,"2"
"2400",1,10,"4",490,410,1.6233412772178e-06,"2"
"2401",1,10,"4",10,430,4.42954817168792e-06,"3"
"2402",1,10,"4",30,430,4.52058342257035e-06,"3"
"2403",1,10,"4",50,430,3.7739847075272e-06,"3"
"2404",1,10,"4",70,430,2.71013171897248e-06,"2"
"2405",1,10,"4",90,430,2.29169553900697e-06,"2"
"2406",1,10,"4",110,430,2.9515343506007e-06,"1"
"2407",1,10,"4",130,430,4.60215546537357e-06,"1"
"2408",1,10,"4",150,430,5.35864100747835e-06,"1"
"2409",1,10,"4",170,430,4.53725993829853e-06,"1"
"2410",1,10,"4",190,430,3.68190920463601e-06,"3"
"2411",1,10,"4",210,430,3.5477922414023e-06,"3"
"2412",1,10,"4",230,430,3.41215928569226e-06,"3"
"2413",1,10,"4",250,430,3.13028627185849e-06,"3"
"2414",1,10,"4",270,430,3.1868648354234e-06,"1"
"2415",1,10,"4",290,430,3.54416992081282e-06,"1"
"2416",1,10,"4",310,430,4.29854684777287e-06,"1"
"2417",1,10,"4",330,430,5.51041730673532e-06,"1"
"2418",1,10,"4",350,430,6.13695323313952e-06,"4"
"2419",1,10,"4",370,430,5.57251967524112e-06,"4"
"2420",1,10,"4",390,430,4.48887363457537e-06,"1"
"2421",1,10,"4",410,430,3.44732041955826e-06,"1"
"2422",1,10,"4",430,430,2.85219708998338e-06,"3"
"2423",1,10,"4",450,430,2.59537811387673e-06,"2"
"2424",1,10,"4",470,430,2.34228204377261e-06,"2"
"2425",1,10,"4",490,430,2.31906046443346e-06,"2"
"2426",1,10,"4",10,450,5.79834341780638e-06,"4"
"2427",1,10,"4",30,450,6.35635886734479e-06,"4"
"2428",1,10,"4",50,450,5.33698152050448e-06,"4"
"2429",1,10,"4",70,450,3.52990690579011e-06,"3"
"2430",1,10,"4",90,450,2.50563352653442e-06,"2"
"2431",1,10,"4",110,450,2.47202231899531e-06,"2"
"2432",1,10,"4",130,450,3.33293816890594e-06,"1"
"2433",1,10,"4",150,450,3.92002498024056e-06,"1"
"2434",1,10,"4",170,450,3.4622168403594e-06,"3"
"2435",1,10,"4",190,450,3.07508393175804e-06,"3"
"2436",1,10,"4",210,450,3.2860314875715e-06,"3"
"2437",1,10,"4",230,450,3.29957825076884e-06,"3"
"2438",1,10,"4",250,450,3.14053179175043e-06,"3"
"2439",1,10,"4",270,450,3.22619092523979e-06,"3"
"2440",1,10,"4",290,450,3.31190082008219e-06,"3"
"2441",1,10,"4",310,450,3.93334521355583e-06,"3"
